# Data source: https://coronadatascraper.com/timeseries-byLocation.json
# Data provenance: Coronadatascraper.com
# License: Scraped from many sources, no clear license
location	time	cases	deaths	hospitalized	ICU	recovered
USA-VA-Rockingham County	2020-2-3	0				
USA-VA-Rockingham County	2020-2-4	0				
USA-VA-Rockingham County	2020-2-5	0				
USA-VA-Rockingham County	2020-2-6	0				
USA-VA-Rockingham County	2020-2-7	0				
USA-VA-Rockingham County	2020-2-8	0				
USA-VA-Rockingham County	2020-2-9	0				
USA-VA-Rockingham County	2020-2-10	0				
USA-VA-Rockingham County	2020-2-11	0				
USA-VA-Rockingham County	2020-2-12	0				
USA-VA-Rockingham County	2020-2-13	0				
USA-VA-Rockingham County	2020-2-14	0				
USA-VA-Rockingham County	2020-2-15	0				
USA-VA-Rockingham County	2020-2-16	0				
USA-VA-Rockingham County	2020-2-17	0				
USA-VA-Rockingham County	2020-2-18	0				
USA-VA-Rockingham County	2020-2-19	0				
USA-VA-Rockingham County	2020-2-20	0				
USA-VA-Rockingham County	2020-2-21	0				
USA-VA-Rockingham County	2020-2-22	0				
USA-VA-Rockingham County	2020-2-23	0				
USA-VA-Rockingham County	2020-2-24	0				
USA-VA-Rockingham County	2020-2-25	0				
USA-VA-Rockingham County	2020-2-26	0				
USA-VA-Rockingham County	2020-2-27	0				
USA-VA-Rockingham County	2020-2-28	0				
USA-VA-Rockingham County	2020-2-29	0				
USA-VA-Rockingham County	2020-3-1	0				
USA-VA-Rockingham County	2020-3-2	0				
USA-VA-Rockingham County	2020-3-3	0				
USA-VA-Rockingham County	2020-3-4	0				
USA-VA-Rockingham County	2020-3-5	0				
USA-VA-Rockingham County	2020-3-6	0				
USA-VA-Rockingham County	2020-3-7	0				
USA-VA-Rockingham County	2020-3-8	0				
USA-VA-Rockingham County	2020-3-9	0				
USA-VA-Rockingham County	2020-3-10	0				
USA-VA-Rockingham County	2020-3-11	0				
USA-VA-Rockingham County	2020-3-12	0				
USA-VA-Rockingham County	2020-3-13	0				
USA-VA-Rockingham County	2020-3-14	0				
USA-VA-Rockingham County	2020-3-15	0				
USA-VA-Rockingham County	2020-3-16	0				
USA-VA-Rockingham County	2020-3-17	0				
USA-VA-Rockingham County	2020-3-18	0				
USA-VA-Rockingham County	2020-3-19	0				
USA-VA-Rockingham County	2020-3-20	0				
USA-VA-Rockingham County	2020-3-21	0				
USA-VA-Rockingham County	2020-3-22	2	0			
USA-VA-Rockingham County	2020-3-23	2	0			
USA-VA-Rockingham County	2020-3-24	3	0			
USA-VA-Russell County	2020-1-22	0				
USA-VA-Russell County	2020-1-23	0				
USA-VA-Russell County	2020-1-24	0				
USA-VA-Russell County	2020-1-25	0				
USA-VA-Russell County	2020-1-26	0				
USA-VA-Russell County	2020-1-27	0				
USA-VA-Russell County	2020-1-28	0				
USA-VA-Russell County	2020-1-29	0				
USA-VA-Russell County	2020-1-30	0				
USA-VA-Russell County	2020-1-31	0				
USA-VA-Russell County	2020-2-1	0				
USA-VA-Russell County	2020-2-2	0				
USA-VA-Russell County	2020-2-3	0				
USA-VA-Russell County	2020-2-4	0				
USA-VA-Russell County	2020-2-5	0				
USA-VA-Russell County	2020-2-6	0				
USA-VA-Russell County	2020-2-7	0				
USA-VA-Russell County	2020-2-8	0				
USA-VA-Russell County	2020-2-9	0				
USA-VA-Russell County	2020-2-10	0				
USA-VA-Russell County	2020-2-11	0				
USA-VA-Russell County	2020-2-12	0				
USA-VA-Russell County	2020-2-13	0				
USA-VA-Russell County	2020-2-14	0				
USA-VA-Russell County	2020-2-15	0				
USA-VA-Russell County	2020-2-16	0				
USA-VA-Russell County	2020-2-17	0				
USA-VA-Russell County	2020-2-18	0				
USA-VA-Russell County	2020-2-19	0				
USA-VA-Russell County	2020-2-20	0				
USA-VA-Russell County	2020-2-21	0				
USA-VA-Russell County	2020-2-22	0				
USA-VA-Russell County	2020-2-23	0				
USA-VA-Russell County	2020-2-24	0				
USA-VA-Russell County	2020-2-25	0				
USA-VA-Russell County	2020-2-26	0				
USA-VA-Russell County	2020-2-27	0				
USA-VA-Russell County	2020-2-28	0				
USA-VA-Russell County	2020-2-29	0				
USA-VA-Russell County	2020-3-1	0				
USA-VA-Russell County	2020-3-2	0				
USA-VA-Russell County	2020-3-3	0				
USA-VA-Russell County	2020-3-4	0				
USA-VA-Russell County	2020-3-5	0				
USA-VA-Russell County	2020-3-6	0				
USA-VA-Russell County	2020-3-7	0				
USA-VA-Russell County	2020-3-8	0				
USA-VA-Russell County	2020-3-9	0				
USA-VA-Russell County	2020-3-10	0				
USA-VA-Russell County	2020-3-11	0				
USA-VA-Russell County	2020-3-12	0				
USA-VA-Russell County	2020-3-13	0				
USA-VA-Russell County	2020-3-14	0				
USA-VA-Russell County	2020-3-15	0				
USA-VA-Russell County	2020-3-16	0				
USA-VA-Russell County	2020-3-17	0				
USA-VA-Russell County	2020-3-18	0				
USA-VA-Russell County	2020-3-19	0				
USA-VA-Russell County	2020-3-20	0				
USA-VA-Russell County	2020-3-21	0				
USA-VA-Russell County	2020-3-22	0	0			
USA-VA-Russell County	2020-3-23	0	0			
USA-VA-Russell County	2020-3-24	0	0			
USA-VA-Salem city	2020-1-22	0				
USA-VA-Salem city	2020-1-23	0				
USA-VA-Salem city	2020-1-24	0				
USA-VA-Salem city	2020-1-25	0				
USA-VA-Salem city	2020-1-26	0				
USA-VA-Salem city	2020-1-27	0				
USA-VA-Salem city	2020-1-28	0				
USA-VA-Salem city	2020-1-29	0				
USA-VA-Salem city	2020-1-30	0				
USA-VA-Salem city	2020-1-31	0				
USA-VA-Salem city	2020-2-1	0				
USA-VA-Salem city	2020-2-2	0				
USA-VA-Salem city	2020-2-3	0				
USA-VA-Salem city	2020-2-4	0				
USA-VA-Salem city	2020-2-5	0				
USA-VA-Salem city	2020-2-6	0				
USA-VA-Salem city	2020-2-7	0				
USA-VA-Salem city	2020-2-8	0				
USA-VA-Salem city	2020-2-9	0				
USA-VA-Salem city	2020-2-10	0				
USA-VA-Salem city	2020-2-11	0				
USA-VA-Salem city	2020-2-12	0				
USA-VA-Salem city	2020-2-13	0				
USA-VA-Salem city	2020-2-14	0				
USA-VA-Salem city	2020-2-15	0				
USA-VA-Salem city	2020-2-16	0				
USA-VA-Salem city	2020-2-17	0				
USA-VA-Salem city	2020-2-18	0				
USA-VA-Salem city	2020-2-19	0				
USA-VA-Salem city	2020-2-20	0				
USA-VA-Salem city	2020-2-21	0				
USA-VA-Salem city	2020-2-22	0				
USA-VA-Salem city	2020-2-23	0				
USA-VA-Salem city	2020-2-24	0				
USA-VA-Salem city	2020-2-25	0				
USA-VA-Salem city	2020-2-26	0				
USA-VA-Salem city	2020-2-27	0				
USA-VA-Salem city	2020-2-28	0				
USA-VA-Salem city	2020-2-29	0				
USA-VA-Salem city	2020-3-1	0				
USA-VA-Salem city	2020-3-2	0				
USA-VA-Salem city	2020-3-3	0				
USA-VA-Salem city	2020-3-4	0				
USA-VA-Salem city	2020-3-5	0				
USA-VA-Salem city	2020-3-6	0				
USA-VA-Salem city	2020-3-7	0				
USA-VA-Salem city	2020-3-8	0				
USA-VA-Salem city	2020-3-9	0				
USA-VA-Salem city	2020-3-10	0				
USA-VA-Salem city	2020-3-11	0				
USA-VA-Salem city	2020-3-12	0				
USA-VA-Salem city	2020-3-13	0				
USA-VA-Salem city	2020-3-14	0				
USA-VA-Salem city	2020-3-15	0				
USA-VA-Salem city	2020-3-16	0				
USA-VA-Salem city	2020-3-17	0				
USA-VA-Salem city	2020-3-18	0				
USA-VA-Salem city	2020-3-19	0				
USA-VA-Salem city	2020-3-20	0				
USA-VA-Salem city	2020-3-21	0				
USA-VA-Salem city	2020-3-22	0	0			
USA-VA-Salem city	2020-3-23	0	0			
USA-VA-Salem city	2020-3-24	0	0			
USA-VA-Scott County	2020-1-22	0				
USA-VA-Scott County	2020-1-23	0				
USA-VA-Scott County	2020-1-24	0				
USA-VA-Scott County	2020-1-25	0				
USA-VA-Scott County	2020-1-26	0				
USA-VA-Scott County	2020-1-27	0				
USA-VA-Scott County	2020-1-28	0				
USA-VA-Scott County	2020-1-29	0				
USA-VA-Scott County	2020-1-30	0				
USA-VA-Scott County	2020-1-31	0				
USA-VA-Scott County	2020-2-1	0				
USA-VA-Scott County	2020-2-2	0				
USA-VA-Scott County	2020-2-3	0				
USA-VA-Scott County	2020-2-4	0				
USA-VA-Scott County	2020-2-5	0				
USA-VA-Scott County	2020-2-6	0				
USA-VA-Scott County	2020-2-7	0				
USA-VA-Scott County	2020-2-8	0				
USA-VA-Scott County	2020-2-9	0				
USA-VA-Scott County	2020-2-10	0				
USA-VA-Scott County	2020-2-11	0				
USA-VA-Scott County	2020-2-12	0				
USA-VA-Scott County	2020-2-13	0				
USA-VA-Scott County	2020-2-14	0				
USA-VA-Scott County	2020-2-15	0				
USA-VA-Scott County	2020-2-16	0				
USA-VA-Scott County	2020-2-17	0				
USA-VA-Scott County	2020-2-18	0				
USA-VA-Scott County	2020-2-19	0				
USA-VA-Scott County	2020-2-20	0				
USA-VA-Scott County	2020-2-21	0				
USA-VA-Scott County	2020-2-22	0				
USA-VA-Scott County	2020-2-23	0				
USA-VA-Scott County	2020-2-24	0				
USA-VA-Scott County	2020-2-25	0				
USA-VA-Scott County	2020-2-26	0				
USA-VA-Scott County	2020-2-27	0				
USA-VA-Scott County	2020-2-28	0				
USA-VA-Scott County	2020-2-29	0				
USA-VA-Scott County	2020-3-1	0				
USA-VA-Scott County	2020-3-2	0				
USA-VA-Scott County	2020-3-3	0				
USA-VA-Scott County	2020-3-4	0				
USA-VA-Scott County	2020-3-5	0				
USA-VA-Scott County	2020-3-6	0				
USA-VA-Scott County	2020-3-7	0				
USA-VA-Scott County	2020-3-8	0				
USA-VA-Scott County	2020-3-9	0				
USA-VA-Scott County	2020-3-10	0				
USA-VA-Scott County	2020-3-11	0				
USA-VA-Scott County	2020-3-12	0				
USA-VA-Scott County	2020-3-13	0				
USA-VA-Scott County	2020-3-14	0				
USA-VA-Scott County	2020-3-15	0				
USA-VA-Scott County	2020-3-16	0				
USA-VA-Scott County	2020-3-17	0				
USA-VA-Scott County	2020-3-18	0				
USA-VA-Scott County	2020-3-19	0				
USA-VA-Scott County	2020-3-20	0				
USA-VA-Scott County	2020-3-21	0				
USA-VA-Scott County	2020-3-22	0	0			
USA-VA-Scott County	2020-3-23	0	0			
USA-VA-Scott County	2020-3-24	0	0			
USA-VA-Shenandoah County	2020-1-22	0				
USA-VA-Shenandoah County	2020-1-23	0				
USA-VA-Shenandoah County	2020-1-24	0				
USA-VA-Shenandoah County	2020-1-25	0				
USA-VA-Shenandoah County	2020-1-26	0				
USA-VA-Shenandoah County	2020-1-27	0				
USA-VA-Shenandoah County	2020-1-28	0				
USA-VA-Shenandoah County	2020-1-29	0				
USA-VA-Shenandoah County	2020-1-30	0				
USA-VA-Shenandoah County	2020-1-31	0				
USA-VA-Shenandoah County	2020-2-1	0				
USA-VA-Shenandoah County	2020-2-2	0				
USA-VA-Shenandoah County	2020-2-3	0				
USA-VA-Shenandoah County	2020-2-4	0				
USA-VA-Shenandoah County	2020-2-5	0				
USA-VA-Shenandoah County	2020-2-6	0				
USA-VA-Shenandoah County	2020-2-7	0				
USA-VA-Shenandoah County	2020-2-8	0				
USA-VA-Shenandoah County	2020-2-9	0				
USA-VA-Shenandoah County	2020-2-10	0				
USA-VA-Shenandoah County	2020-2-11	0				
USA-VA-Shenandoah County	2020-2-12	0				
USA-VA-Shenandoah County	2020-2-13	0				
USA-VA-Shenandoah County	2020-2-14	0				
USA-VA-Shenandoah County	2020-2-15	0				
USA-VA-Shenandoah County	2020-2-16	0				
USA-VA-Shenandoah County	2020-2-17	0				
USA-VA-Shenandoah County	2020-2-18	0				
USA-VA-Shenandoah County	2020-2-19	0				
USA-VA-Shenandoah County	2020-2-20	0				
USA-VA-Shenandoah County	2020-2-21	0				
USA-VA-Shenandoah County	2020-2-22	0				
USA-VA-Shenandoah County	2020-2-23	0				
USA-VA-Shenandoah County	2020-2-24	0				
USA-VA-Shenandoah County	2020-2-25	0				
USA-VA-Shenandoah County	2020-2-26	0				
USA-VA-Shenandoah County	2020-2-27	0				
USA-VA-Shenandoah County	2020-2-28	0				
USA-VA-Shenandoah County	2020-2-29	0				
USA-VA-Shenandoah County	2020-3-1	0				
USA-VA-Shenandoah County	2020-3-2	0				
USA-VA-Shenandoah County	2020-3-3	0				
USA-VA-Shenandoah County	2020-3-4	0				
USA-VA-Shenandoah County	2020-3-5	0				
USA-VA-Shenandoah County	2020-3-6	0				
USA-VA-Shenandoah County	2020-3-7	0				
USA-VA-Shenandoah County	2020-3-8	0				
USA-VA-Shenandoah County	2020-3-9	0				
USA-VA-Shenandoah County	2020-3-10	0				
USA-VA-Shenandoah County	2020-3-11	0				
USA-VA-Shenandoah County	2020-3-12	0				
USA-VA-Shenandoah County	2020-3-13	0				
USA-VA-Shenandoah County	2020-3-14	0				
USA-VA-Shenandoah County	2020-3-15	0				
USA-VA-Shenandoah County	2020-3-16	0				
USA-VA-Shenandoah County	2020-3-17	0				
USA-VA-Shenandoah County	2020-3-18	0				
USA-VA-Shenandoah County	2020-3-19	0				
USA-VA-Shenandoah County	2020-3-20	0				
USA-VA-Shenandoah County	2020-3-21	0				
USA-VA-Shenandoah County	2020-3-22	0	0			
USA-VA-Shenandoah County	2020-3-23	0	0			
USA-VA-Shenandoah County	2020-3-24	0	0			
USA-VA-Smyth County	2020-1-22	0				
USA-VA-Smyth County	2020-1-23	0				
USA-VA-Smyth County	2020-1-24	0				
USA-VA-Smyth County	2020-1-25	0				
USA-VA-Smyth County	2020-1-26	0				
USA-VA-Smyth County	2020-1-27	0				
USA-VA-Smyth County	2020-1-28	0				
USA-VA-Smyth County	2020-1-29	0				
USA-VA-Smyth County	2020-1-30	0				
USA-VA-Smyth County	2020-1-31	0				
USA-VA-Smyth County	2020-2-1	0				
USA-VA-Smyth County	2020-2-2	0				
USA-VA-Smyth County	2020-2-3	0				
USA-VA-Smyth County	2020-2-4	0				
USA-VA-Smyth County	2020-2-5	0				
USA-VA-Smyth County	2020-2-6	0				
USA-VA-Smyth County	2020-2-7	0				
USA-VA-Smyth County	2020-2-8	0				
USA-VA-Smyth County	2020-2-9	0				
USA-VA-Smyth County	2020-2-10	0				
USA-VA-Smyth County	2020-2-11	0				
USA-VA-Smyth County	2020-2-12	0				
USA-VA-Smyth County	2020-2-13	0				
USA-VA-Smyth County	2020-2-14	0				
USA-VA-Smyth County	2020-2-15	0				
USA-VA-Smyth County	2020-2-16	0				
USA-VA-Smyth County	2020-2-17	0				
USA-VA-Smyth County	2020-2-18	0				
USA-VA-Smyth County	2020-2-19	0				
USA-VA-Smyth County	2020-2-20	0				
USA-VA-Smyth County	2020-2-21	0				
USA-VA-Smyth County	2020-2-22	0				
USA-VA-Smyth County	2020-2-23	0				
USA-VA-Smyth County	2020-2-24	0				
USA-VA-Smyth County	2020-2-25	0				
USA-VA-Smyth County	2020-2-26	0				
USA-VA-Smyth County	2020-2-27	0				
USA-VA-Smyth County	2020-2-28	0				
USA-VA-Smyth County	2020-2-29	0				
USA-VA-Smyth County	2020-3-1	0				
USA-VA-Smyth County	2020-3-2	0				
USA-VA-Smyth County	2020-3-3	0				
USA-VA-Smyth County	2020-3-4	0				
USA-VA-Smyth County	2020-3-5	0				
USA-VA-Smyth County	2020-3-6	0				
USA-VA-Smyth County	2020-3-7	0				
USA-VA-Smyth County	2020-3-8	0				
USA-VA-Smyth County	2020-3-9	0				
USA-VA-Smyth County	2020-3-10	0				
USA-VA-Smyth County	2020-3-11	0				
USA-VA-Smyth County	2020-3-12	0				
USA-VA-Smyth County	2020-3-13	0				
USA-VA-Smyth County	2020-3-14	0				
USA-VA-Smyth County	2020-3-15	0				
USA-VA-Smyth County	2020-3-16	0				
USA-VA-Smyth County	2020-3-17	0				
USA-VA-Smyth County	2020-3-18	0				
USA-VA-Smyth County	2020-3-19	0				
USA-VA-Smyth County	2020-3-20	0				
USA-VA-Smyth County	2020-3-21	0				
USA-VA-Smyth County	2020-3-22	0	0			
USA-VA-Smyth County	2020-3-23	0	0			
USA-VA-Smyth County	2020-3-24	0	0			
USA-VA-Southampton County	2020-1-22	0				
USA-VA-Southampton County	2020-1-23	0				
USA-VA-Southampton County	2020-1-24	0				
USA-VA-Southampton County	2020-1-25	0				
USA-VA-Southampton County	2020-1-26	0				
USA-VA-Southampton County	2020-1-27	0				
USA-VA-Southampton County	2020-1-28	0				
USA-VA-Southampton County	2020-1-29	0				
USA-VA-Southampton County	2020-1-30	0				
USA-VA-Southampton County	2020-1-31	0				
USA-VA-Southampton County	2020-2-1	0				
USA-VA-Southampton County	2020-2-2	0				
USA-VA-Southampton County	2020-2-3	0				
USA-VA-Southampton County	2020-2-4	0				
USA-VA-Southampton County	2020-2-5	0				
USA-VA-Southampton County	2020-2-6	0				
USA-VA-Southampton County	2020-2-7	0				
USA-VA-Southampton County	2020-2-8	0				
USA-VA-Southampton County	2020-2-9	0				
USA-VA-Southampton County	2020-2-10	0				
USA-VA-Southampton County	2020-2-11	0				
USA-VA-Southampton County	2020-2-12	0				
USA-VA-Southampton County	2020-2-13	0				
USA-VA-Southampton County	2020-2-14	0				
USA-VA-Southampton County	2020-2-15	0				
USA-VA-Southampton County	2020-2-16	0				
USA-VA-Southampton County	2020-2-17	0				
USA-VA-Southampton County	2020-2-18	0				
USA-VA-Southampton County	2020-2-19	0				
USA-VA-Southampton County	2020-2-20	0				
USA-VA-Southampton County	2020-2-21	0				
USA-VA-Southampton County	2020-2-22	0				
USA-VA-Southampton County	2020-2-23	0				
USA-VA-Southampton County	2020-2-24	0				
USA-VA-Southampton County	2020-2-25	0				
USA-VA-Southampton County	2020-2-26	0				
USA-VA-Southampton County	2020-2-27	0				
USA-VA-Southampton County	2020-2-28	0				
USA-VA-Southampton County	2020-2-29	0				
USA-VA-Southampton County	2020-3-1	0				
USA-VA-Southampton County	2020-3-2	0				
USA-VA-Southampton County	2020-3-3	0				
USA-VA-Southampton County	2020-3-4	0				
USA-VA-Southampton County	2020-3-5	0				
USA-VA-Southampton County	2020-3-6	0				
USA-VA-Southampton County	2020-3-7	0				
USA-VA-Southampton County	2020-3-8	0				
USA-VA-Southampton County	2020-3-9	0				
USA-VA-Southampton County	2020-3-10	0				
USA-VA-Southampton County	2020-3-11	0				
USA-VA-Southampton County	2020-3-12	0				
USA-VA-Southampton County	2020-3-13	0				
USA-VA-Southampton County	2020-3-14	0				
USA-VA-Southampton County	2020-3-15	0				
USA-VA-Southampton County	2020-3-16	0				
USA-VA-Southampton County	2020-3-17	0				
USA-VA-Southampton County	2020-3-18	0				
USA-VA-Southampton County	2020-3-19	0				
USA-VA-Southampton County	2020-3-20	0				
USA-VA-Southampton County	2020-3-21	0				
USA-VA-Southampton County	2020-3-22	0	0			
USA-VA-Southampton County	2020-3-23	0	0			
USA-VA-Southampton County	2020-3-24	0	0			
USA-VA-Spotsylvania County	2020-1-22	0				
USA-VA-Spotsylvania County	2020-1-23	0				
USA-VA-Spotsylvania County	2020-1-24	0				
USA-VA-Spotsylvania County	2020-1-25	0				
USA-VA-Spotsylvania County	2020-1-26	0				
USA-VA-Spotsylvania County	2020-1-27	0				
USA-VA-Spotsylvania County	2020-1-28	0				
USA-VA-Spotsylvania County	2020-1-29	0				
USA-VA-Spotsylvania County	2020-1-30	0				
USA-VA-Spotsylvania County	2020-1-31	0				
USA-VA-Spotsylvania County	2020-2-1	0				
USA-VA-Spotsylvania County	2020-2-2	0				
USA-VA-Spotsylvania County	2020-2-3	0				
USA-VA-Spotsylvania County	2020-2-4	0				
USA-VA-Spotsylvania County	2020-2-5	0				
USA-VA-Spotsylvania County	2020-2-6	0				
USA-VA-Spotsylvania County	2020-2-7	0				
USA-VA-Spotsylvania County	2020-2-8	0				
USA-VA-Spotsylvania County	2020-2-9	0				
USA-VA-Spotsylvania County	2020-2-10	0				
USA-VA-Spotsylvania County	2020-2-11	0				
USA-VA-Spotsylvania County	2020-2-12	0				
USA-VA-Spotsylvania County	2020-2-13	0				
USA-VA-Spotsylvania County	2020-2-14	0				
USA-VA-Spotsylvania County	2020-2-15	0				
USA-VA-Spotsylvania County	2020-2-16	0				
USA-VA-Spotsylvania County	2020-2-17	0				
USA-VA-Spotsylvania County	2020-2-18	0				
USA-VA-Spotsylvania County	2020-2-19	0				
USA-VA-Spotsylvania County	2020-2-20	0				
USA-VA-Spotsylvania County	2020-2-21	0				
USA-VA-Spotsylvania County	2020-2-22	0				
USA-VA-Spotsylvania County	2020-2-23	0				
USA-VA-Spotsylvania County	2020-2-24	0				
USA-VA-Spotsylvania County	2020-2-25	0				
USA-VA-Spotsylvania County	2020-2-26	0				
USA-VA-Spotsylvania County	2020-2-27	0				
USA-VA-Spotsylvania County	2020-2-28	0				
USA-VA-Spotsylvania County	2020-2-29	0				
USA-VA-Spotsylvania County	2020-3-1	0				
USA-VA-Spotsylvania County	2020-3-2	0				
USA-VA-Spotsylvania County	2020-3-3	0				
USA-VA-Spotsylvania County	2020-3-4	0				
USA-VA-Spotsylvania County	2020-3-5	0				
USA-VA-Spotsylvania County	2020-3-6	0				
USA-VA-Spotsylvania County	2020-3-7	0				
USA-VA-Spotsylvania County	2020-3-8	0				
USA-VA-Spotsylvania County	2020-3-9	0				
USA-VA-Spotsylvania County	2020-3-10	0				
USA-VA-Spotsylvania County	2020-3-11	0				
USA-VA-Spotsylvania County	2020-3-12	0				
USA-VA-Spotsylvania County	2020-3-13	0				
USA-VA-Spotsylvania County	2020-3-14	0				
USA-VA-Spotsylvania County	2020-3-15	0				
USA-VA-Spotsylvania County	2020-3-16	0				
USA-VA-Spotsylvania County	2020-3-17	0				
USA-VA-Spotsylvania County	2020-3-18	0				
USA-VA-Spotsylvania County	2020-3-19	0				
USA-VA-Spotsylvania County	2020-3-20	0				
USA-VA-Spotsylvania County	2020-3-21	0				
USA-VA-Spotsylvania County	2020-3-22	2	0			
USA-VA-Spotsylvania County	2020-3-23	2	0			
USA-VA-Spotsylvania County	2020-3-24	2	0			
USA-VA-Stafford County	2020-1-22	0				
USA-VA-Stafford County	2020-1-23	0				
USA-VA-Stafford County	2020-1-24	0				
USA-VA-Stafford County	2020-1-25	0				
USA-VA-Stafford County	2020-1-26	0				
USA-VA-Stafford County	2020-1-27	0				
USA-VA-Stafford County	2020-1-28	0				
USA-VA-Stafford County	2020-1-29	0				
USA-VA-Stafford County	2020-1-30	0				
USA-VA-Stafford County	2020-1-31	0				
USA-VA-Stafford County	2020-2-1	0				
USA-VA-Stafford County	2020-2-2	0				
USA-VA-Stafford County	2020-2-3	0				
USA-VA-Stafford County	2020-2-4	0				
USA-VA-Stafford County	2020-2-5	0				
USA-VA-Stafford County	2020-2-6	0				
USA-VA-Stafford County	2020-2-7	0				
USA-VA-Stafford County	2020-2-8	0				
USA-VA-Stafford County	2020-2-9	0				
USA-VA-Stafford County	2020-2-10	0				
USA-VA-Stafford County	2020-2-11	0				
USA-VA-Stafford County	2020-2-12	0				
USA-VA-Stafford County	2020-2-13	0				
USA-VA-Stafford County	2020-2-14	0				
USA-VA-Stafford County	2020-2-15	0				
USA-VA-Stafford County	2020-2-16	0				
USA-VA-Stafford County	2020-2-17	0				
USA-VA-Stafford County	2020-2-18	0				
USA-VA-Stafford County	2020-2-19	0				
USA-VA-Stafford County	2020-2-20	0				
USA-VA-Stafford County	2020-2-21	0				
USA-VA-Stafford County	2020-2-22	0				
USA-VA-Stafford County	2020-2-23	0				
USA-VA-Stafford County	2020-2-24	0				
USA-VA-Stafford County	2020-2-25	0				
USA-VA-Stafford County	2020-2-26	0				
USA-VA-Stafford County	2020-2-27	0				
USA-VA-Stafford County	2020-2-28	0				
USA-VA-Stafford County	2020-2-29	0				
USA-VA-Stafford County	2020-3-1	0				
USA-VA-Stafford County	2020-3-2	0				
USA-VA-Stafford County	2020-3-3	0				
USA-VA-Stafford County	2020-3-4	0				
USA-VA-Stafford County	2020-3-5	0				
USA-VA-Stafford County	2020-3-6	0				
USA-VA-Stafford County	2020-3-7	0				
USA-VA-Stafford County	2020-3-8	0				
USA-VA-Stafford County	2020-3-9	0				
USA-VA-Stafford County	2020-3-10	0				
USA-VA-Stafford County	2020-3-11	0				
USA-VA-Stafford County	2020-3-12	0				
USA-VA-Stafford County	2020-3-13	0				
USA-VA-Stafford County	2020-3-14	0				
USA-VA-Stafford County	2020-3-15	0				
USA-VA-Stafford County	2020-3-16	0				
USA-VA-Stafford County	2020-3-17	0				
USA-VA-Stafford County	2020-3-18	0				
USA-VA-Stafford County	2020-3-19	0				
USA-VA-Stafford County	2020-3-20	0				
USA-VA-Stafford County	2020-3-21	0				
USA-VA-Stafford County	2020-3-22	5	0			
USA-VA-Stafford County	2020-3-23	6	0			
USA-VA-Stafford County	2020-3-24	6	0			
USA-VA-Staunton city	2020-1-22	0				
USA-VA-Staunton city	2020-1-23	0				
USA-VA-Staunton city	2020-1-24	0				
USA-VA-Staunton city	2020-1-25	0				
USA-VA-Staunton city	2020-1-26	0				
USA-VA-Staunton city	2020-1-27	0				
USA-VA-Staunton city	2020-1-28	0				
USA-VA-Staunton city	2020-1-29	0				
USA-VA-Staunton city	2020-1-30	0				
USA-VA-Staunton city	2020-1-31	0				
USA-VA-Staunton city	2020-2-1	0				
USA-VA-Staunton city	2020-2-2	0				
USA-VA-Staunton city	2020-2-3	0				
USA-VA-Staunton city	2020-2-4	0				
USA-VA-Staunton city	2020-2-5	0				
USA-VA-Staunton city	2020-2-6	0				
USA-VA-Staunton city	2020-2-7	0				
USA-VA-Staunton city	2020-2-8	0				
USA-VA-Staunton city	2020-2-9	0				
USA-VA-Staunton city	2020-2-10	0				
USA-VA-Staunton city	2020-2-11	0				
USA-VA-Staunton city	2020-2-12	0				
USA-VA-Staunton city	2020-2-13	0				
USA-VA-Staunton city	2020-2-14	0				
USA-VA-Staunton city	2020-2-15	0				
USA-VA-Staunton city	2020-2-16	0				
USA-VA-Staunton city	2020-2-17	0				
USA-VA-Staunton city	2020-2-18	0				
USA-VA-Staunton city	2020-2-19	0				
USA-VA-Staunton city	2020-2-20	0				
USA-VA-Staunton city	2020-2-21	0				
USA-VA-Staunton city	2020-2-22	0				
USA-VA-Staunton city	2020-2-23	0				
USA-VA-Staunton city	2020-2-24	0				
USA-VA-Staunton city	2020-2-25	0				
USA-VA-Staunton city	2020-2-26	0				
USA-VA-Staunton city	2020-2-27	0				
USA-VA-Staunton city	2020-2-28	0				
USA-VA-Staunton city	2020-2-29	0				
USA-VA-Staunton city	2020-3-1	0				
USA-VA-Staunton city	2020-3-2	0				
USA-VA-Staunton city	2020-3-3	0				
USA-VA-Staunton city	2020-3-4	0				
USA-VA-Staunton city	2020-3-5	0				
USA-VA-Staunton city	2020-3-6	0				
USA-VA-Staunton city	2020-3-7	0				
USA-VA-Staunton city	2020-3-8	0				
USA-VA-Staunton city	2020-3-9	0				
USA-VA-Staunton city	2020-3-10	0				
USA-VA-Staunton city	2020-3-11	0				
USA-VA-Staunton city	2020-3-12	0				
USA-VA-Staunton city	2020-3-13	0				
USA-VA-Staunton city	2020-3-14	0				
USA-VA-Staunton city	2020-3-15	0				
USA-VA-Staunton city	2020-3-16	0				
USA-VA-Staunton city	2020-3-17	0				
USA-VA-Staunton city	2020-3-18	0				
USA-VA-Staunton city	2020-3-19	0				
USA-VA-Staunton city	2020-3-20	0				
USA-VA-Staunton city	2020-3-21	0				
USA-VA-Staunton city	2020-3-22	0	0			
USA-VA-Staunton city	2020-3-23	0	0			
USA-VA-Staunton city	2020-3-24	0	0			
USA-VA-Suffolk city	2020-1-22	0				
USA-VA-Suffolk city	2020-1-23	0				
USA-VA-Suffolk city	2020-1-24	0				
