# Data source: https://www.ecdc.europa.eu/sites/default/files/documents/COVID-19-geographic-disbtribution-worldwide-<DATE>-xlsx
# Data provenance: European Centre for Disease Prevention and Control
# License: The downloadable data file is updated daily and contains the latest available public data on COVID-19. Public-use data files allows users to manipulate the data in a format appropriate for their analyses. Users of ECDC public-use data files must comply with data use restrictions to ensure that the information will be used solely for statistical analysis or reporting purposes.
location	time	cases	deaths	hospitalized	ICU	recovered
Croatia	2020-03-16	48	0			0
Croatia	2020-03-17	56	0			0
Croatia	2020-03-18	69	0			0
Croatia	2020-03-19	81	0			0
Croatia	2020-03-20	104	0			0
Croatia	2020-03-21	126	0			0
Croatia	2020-03-22	206	0			0
Croatia	2020-03-23	235	0			0
Croatia	2020-03-24	306	0			0
Croatia	2020-03-25	382	1			0
Croatia	2020-03-26	418	1			0
Croatia	2020-03-27	495	2			0
Cuba	2020-03-12	3	0			0
Cuba	2020-03-14	4	0			0
Cuba	2020-03-15	4	0			0
Cuba	2020-03-18	7	0			0
Cuba	2020-03-19	11	1			0
Cuba	2020-03-20	16	1			0
Cuba	2020-03-21	21	1			0
Cuba	2020-03-22	25	1			0
Cuba	2020-03-23	35	1			0
Cuba	2020-03-24	40	1			0
Cuba	2020-03-25	48	1			0
Cuba	2020-03-26	57	1			0
Cuba	2020-03-27	67	2			0
Curaçao	2020-03-13	1	0			0
Curaçao	2020-03-20	3	0			0
Curaçao	2020-03-24	6	0			0
Curaçao	2020-03-26	6	1			0
Curaçao	2020-03-27	7	1			0
Cyprus	2020-03-10	2	0			0
Cyprus	2020-03-12	6	0			0
Cyprus	2020-03-14	14	0			0
Cyprus	2020-03-15	21	0			0
Cyprus	2020-03-16	30	0			0
Cyprus	2020-03-17	40	0			0
Cyprus	2020-03-18	40	0			0
Cyprus	2020-03-19	58	0			0
Cyprus	2020-03-20	58	0			0
Cyprus	2020-03-21	67	0			0
Cyprus	2020-03-22	84	0			0
Cyprus	2020-03-23	95	0			0
Cyprus	2020-03-24	116	0			0
Cyprus	2020-03-25	124	3			0
Cyprus	2020-03-26	132	3			0
Cyprus	2020-03-27	146	3			0
Czechia	2019-12-31	0	0			0
Czechia	2020-01-01	0	0			0
Czechia	2020-01-02	0	0			0
Czechia	2020-01-03	0	0			0
Czechia	2020-01-04	0	0			0
Czechia	2020-01-05	0	0			0
Czechia	2020-01-06	0	0			0
Czechia	2020-01-07	0	0			0
Czechia	2020-01-08	0	0			0
Czechia	2020-01-09	0	0			0
Czechia	2020-01-10	0	0			0
Czechia	2020-01-11	0	0			0
Czechia	2020-01-12	0	0			0
Czechia	2020-01-13	0	0			0
Czechia	2020-01-14	0	0			0
Czechia	2020-01-15	0	0			0
Czechia	2020-01-16	0	0			0
Czechia	2020-01-17	0	0			0
Czechia	2020-01-18	0	0			0
Czechia	2020-01-19	0	0			0
Czechia	2020-01-20	0	0			0
Czechia	2020-01-21	0	0			0
Czechia	2020-01-22	0	0			0
Czechia	2020-01-23	0	0			0
Czechia	2020-01-24	0	0			0
Czechia	2020-01-25	0	0			0
Czechia	2020-01-26	0	0			0
Czechia	2020-01-27	0	0			0
Czechia	2020-01-28	0	0			0
Czechia	2020-01-29	0	0			0
Czechia	2020-01-30	0	0			0
Czechia	2020-01-31	0	0			0
Czechia	2020-02-01	0	0			0
Czechia	2020-02-02	0	0			0
Czechia	2020-02-03	0	0			0
Czechia	2020-02-04	0	0			0
Czechia	2020-02-05	0	0			0
Czechia	2020-02-06	0	0			0
Czechia	2020-02-07	0	0			0
Czechia	2020-02-08	0	0			0
Czechia	2020-02-09	0	0			0
Czechia	2020-02-10	0	0			0
Czechia	2020-02-11	0	0			0
Czechia	2020-02-12	0	0			0
Czechia	2020-02-13	0	0			0
Czechia	2020-02-14	0	0			0
Czechia	2020-02-15	0	0			0
Czechia	2020-02-16	0	0			0
Czechia	2020-02-17	0	0			0
Czechia	2020-02-18	0	0			0
Czechia	2020-02-19	0	0			0
Czechia	2020-02-20	0	0			0
Czechia	2020-02-21	0	0			0
Czechia	2020-02-22	0	0			0
Czechia	2020-02-23	0	0			0
Czechia	2020-02-24	0	0			0
Czechia	2020-02-25	0	0			0
Czechia	2020-02-26	0	0			0
Czechia	2020-02-27	0	0			0
Czechia	2020-02-28	0	0			0
Czechia	2020-02-29	0	0			0
Czechia	2020-03-01	0	0			0
Czechia	2020-03-02	3	0			0
Czechia	2020-03-03	5	0			0
Czechia	2020-03-04	5	0			0
Czechia	2020-03-05	8	0			0
Czechia	2020-03-06	12	0			0
Czechia	2020-03-07	19	0			0
Czechia	2020-03-08	26	0			0
Czechia	2020-03-09	32	0			0
Czechia	2020-03-10	40	0			0
Czechia	2020-03-11	63	0			0
Czechia	2020-03-12	94	0			0
Czechia	2020-03-13	116	0			0
Czechia	2020-03-14	150	0			0
Czechia	2020-03-15	214	0			0
Czechia	2020-03-16	298	0			0
Czechia	2020-03-17	344	0			0
Czechia	2020-03-18	434	0			0
Czechia	2020-03-19	522	0			0
Czechia	2020-03-20	694	0			0
Czechia	2020-03-21	904	0			0
Czechia	2020-03-22	995	0			0
Czechia	2020-03-23	1165	1			0
Czechia	2020-03-24	1236	1			0
Czechia	2020-03-25	1394	3			0
Czechia	2020-03-26	1654	6			0
Czechia	2020-03-27	2062	9			0
Congo, Democratic Republic of the	2020-03-11	1	0			0
Congo, Democratic Republic of the	2020-03-14	2	0			0
Congo, Democratic Republic of the	2020-03-15	2	0			0
Congo, Democratic Republic of the	2020-03-16	2	0			0
Congo, Democratic Republic of the	2020-03-17	3	0			0
Congo, Democratic Republic of the	2020-03-18	3	0			0
Congo, Democratic Republic of the	2020-03-19	14	0			0
Congo, Democratic Republic of the	2020-03-20	14	0			0
Congo, Democratic Republic of the	2020-03-21	14	0			0
Congo, Democratic Republic of the	2020-03-22	23	1			0
Congo, Democratic Republic of the	2020-03-23	26	2			0
Congo, Democratic Republic of the	2020-03-24	26	2			0
Congo, Democratic Republic of the	2020-03-25	45	3			0
Congo, Democratic Republic of the	2020-03-26	45	3			0
Congo, Democratic Republic of the	2020-03-27	54	4			0
Denmark	2019-12-31	0	0			0
Denmark	2020-01-01	0	0			0
Denmark	2020-01-02	0	0			0
Denmark	2020-01-03	0	0			0
Denmark	2020-01-04	0	0			0
Denmark	2020-01-05	0	0			0
Denmark	2020-01-06	0	0			0
Denmark	2020-01-07	0	0			0
Denmark	2020-01-08	0	0			0
Denmark	2020-01-09	0	0			0
Denmark	2020-01-10	0	0			0
Denmark	2020-01-11	0	0			0
Denmark	2020-01-12	0	0			0
Denmark	2020-01-13	0	0			0
Denmark	2020-01-14	0	0			0
Denmark	2020-01-15	0	0			0
Denmark	2020-01-16	0	0			0
Denmark	2020-01-17	0	0			0
Denmark	2020-01-18	0	0			0
Denmark	2020-01-19	0	0			0
Denmark	2020-01-20	0	0			0
Denmark	2020-01-21	0	0			0
Denmark	2020-01-22	0	0			0
Denmark	2020-01-23	0	0			0
Denmark	2020-01-24	0	0			0
Denmark	2020-01-25	0	0			0
Denmark	2020-01-26	0	0			0
Denmark	2020-01-27	0	0			0
Denmark	2020-01-28	0	0			0
Denmark	2020-01-29	0	0			0
Denmark	2020-01-30	0	0			0
Denmark	2020-01-31	0	0			0
Denmark	2020-02-01	0	0			0
Denmark	2020-02-02	0	0			0
Denmark	2020-02-03	0	0			0
Denmark	2020-02-04	0	0			0
Denmark	2020-02-05	0	0			0
Denmark	2020-02-06	0	0			0
Denmark	2020-02-07	0	0			0
Denmark	2020-02-08	0	0			0
Denmark	2020-02-09	0	0			0
Denmark	2020-02-10	0	0			0
Denmark	2020-02-11	0	0			0
Denmark	2020-02-12	0	0			0
Denmark	2020-02-13	0	0			0
Denmark	2020-02-14	0	0			0
Denmark	2020-02-15	0	0			0
Denmark	2020-02-16	0	0			0
Denmark	2020-02-17	0	0			0
Denmark	2020-02-18	0	0			0
Denmark	2020-02-19	0	0			0
Denmark	2020-02-20	0	0			0
Denmark	2020-02-21	0	0			0
Denmark	2020-02-22	0	0			0
Denmark	2020-02-23	0	0			0
Denmark	2020-02-24	0	0			0
Denmark	2020-02-25	0	0			0
Denmark	2020-02-26	0	0			0
Denmark	2020-02-27	1	0			0
Denmark	2020-02-28	1	0			0
Denmark	2020-02-29	2	0			0
Denmark	2020-03-01	3	0			0
Denmark	2020-03-02	4	0			0
Denmark	2020-03-03	5	0			0
Denmark	2020-03-04	8	0			0
Denmark	2020-03-05	10	0			0
Denmark	2020-03-06	20	0			0
Denmark	2020-03-07	23	0			0
Denmark	2020-03-08	31	0			0
Denmark	2020-03-09	38	0			0
Denmark	2020-03-10	113	0			0
Denmark	2020-03-11	264	0			0
Denmark	2020-03-12	516	0			0
Denmark	2020-03-13	676	0			0
Denmark	2020-03-14	804	0			0
Denmark	2020-03-15	827	0			0
Denmark	2020-03-16	875	1			0
Denmark	2020-03-17	932	1			0
Denmark	2020-03-18	1024	4			0
Denmark	2020-03-19	1115	4			0
Denmark	2020-03-20	1151	6			0
Denmark	2020-03-21	1255	9			0
Denmark	2020-03-22	1326	13			0
Denmark	2020-03-23	1395	13			0
Denmark	2020-03-24	1460	24			0
Denmark	2020-03-25	1591	32			0
Denmark	2020-03-26	1724	34			0
Denmark	2020-03-27	1877	41			0
Djibouti	2020-03-19	1	0			0
Djibouti	2020-03-20	1	0			0
Djibouti	2020-03-21	1	0			0
Djibouti	2020-03-22	1	0			0
Djibouti	2020-03-23	1	0			0
Djibouti	2020-03-24	3	0			0
Djibouti	2020-03-25	3	0			0
Djibouti	2020-03-26	12	0			0
Djibouti	2020-03-27	18	0			0
Dominica	2020-03-23	1	0			0
Dominica	2020-03-24	1	0			0
Dominica	2020-03-25	2	0			0
Dominica	2020-03-26	7	0			0
Dominica	2020-03-27	11	0			0
Dominican Republic	2019-12-31	0	0			0
Dominican Republic	2020-01-01	0	0			0
Dominican Republic	2020-01-02	0	0			0
Dominican Republic	2020-01-03	0	0			0
Dominican Republic	2020-01-04	0	0			0
Dominican Republic	2020-01-05	0	0			0
Dominican Republic	2020-01-06	0	0			0
Dominican Republic	2020-01-07	0	0			0
Dominican Republic	2020-01-08	0	0			0
Dominican Republic	2020-01-09	0	0			0
Dominican Republic	2020-01-10	0	0			0
Dominican Republic	2020-01-11	0	0			0
Dominican Republic	2020-01-12	0	0			0
Dominican Republic	2020-01-13	0	0			0
Dominican Republic	2020-01-14	0	0			0
Dominican Republic	2020-01-15	0	0			0
Dominican Republic	2020-01-16	0	0			0
Dominican Republic	2020-01-17	0	0			0
Dominican Republic	2020-01-18	0	0			0
Dominican Republic	2020-01-19	0	0			0
Dominican Republic	2020-01-20	0	0			0
Dominican Republic	2020-01-21	0	0			0
Dominican Republic	2020-01-22	0	0			0
Dominican Republic	2020-01-23	0	0			0
Dominican Republic	2020-01-24	0	0			0
Dominican Republic	2020-01-25	0	0			0
Dominican Republic	2020-01-26	0	0			0
Dominican Republic	2020-01-27	0	0			0
Dominican Republic	2020-01-28	0	0			0
Dominican Republic	2020-01-29	0	0			0
Dominican Republic	2020-01-30	0	0			0
Dominican Republic	2020-01-31	0	0			0
Dominican Republic	2020-02-01	0	0			0
Dominican Republic	2020-02-02	0	0			0
Dominican Republic	2020-02-03	0	0			0
Dominican Republic	2020-02-04	0	0			0
Dominican Republic	2020-02-05	0	0			0
Dominican Republic	2020-02-06	0	0			0
Dominican Republic	2020-02-07	0	0			0
Dominican Republic	2020-02-08	0	0			0
Dominican Republic	2020-02-09	0	0			0
Dominican Republic	2020-02-10	0	0			0
Dominican Republic	2020-02-11	0	0			0
Dominican Republic	2020-02-12	0	0			0
Dominican Republic	2020-02-13	0	0			0
Dominican Republic	2020-02-14	0	0			0
Dominican Republic	2020-02-15	0	0			0
Dominican Republic	2020-02-16	0	0			0
Dominican Republic	2020-02-17	0	0			0
Dominican Republic	2020-02-18	0	0			0
Dominican Republic	2020-02-19	0	0			0
Dominican Republic	2020-02-20	0	0			0
Dominican Republic	2020-02-21	0	0			0
Dominican Republic	2020-02-22	0	0			0
Dominican Republic	2020-02-23	0	0			0
Dominican Republic	2020-02-24	0	0			0
Dominican Republic	2020-02-25	0	0			0
Dominican Republic	2020-02-26	0	0			0
Dominican Republic	2020-02-27	0	0			0
Dominican Republic	2020-02-28	0	0			0
Dominican Republic	2020-02-29	0	0			0
Dominican Republic	2020-03-01	0	0			0
Dominican Republic	2020-03-02	1	0			0
Dominican Republic	2020-03-07	2	0			0
Dominican Republic	2020-03-10	5	0			0
Dominican Republic	2020-03-14	11	0			0
Dominican Republic	2020-03-15	11	0			0
Dominican Republic	2020-03-16	11	0			0
Dominican Republic	2020-03-17	11	0			0
Dominican Republic	2020-03-18	11	0			0
Dominican Republic	2020-03-19	21	0			0
Dominican Republic	2020-03-20	21	0			0
Dominican Republic	2020-03-21	34	2			0
Dominican Republic	2020-03-22	112	3			0
Dominican Republic	2020-03-23	202	3			0
Dominican Republic	2020-03-24	245	3			0
Dominican Republic	2020-03-25	312	6			0
Dominican Republic	2020-03-26	392	10			0
Dominican Republic	2020-03-27	488	10			0
Ecuador	2019-12-31	0	0			0
Ecuador	2020-01-01	0	0			0
Ecuador	2020-01-02	0	0			0
Ecuador	2020-01-03	0	0			0
Ecuador	2020-01-04	0	0			0
Ecuador	2020-01-05	0	0			0
Ecuador	2020-01-06	0	0			0
Ecuador	2020-01-07	0	0			0
Ecuador	2020-01-08	0	0			0
Ecuador	2020-01-09	0	0			0
Ecuador	2020-01-10	0	0			0
Ecuador	2020-01-11	0	0			0
Ecuador	2020-01-12	0	0			0
Ecuador	2020-01-13	0	0			0
Ecuador	2020-01-14	0	0			0
Ecuador	2020-01-15	0	0			0
Ecuador	2020-01-16	0	0			0
Ecuador	2020-01-17	0	0			0
Ecuador	2020-01-18	0	0			0
Ecuador	2020-01-19	0	0			0
Ecuador	2020-01-20	0	0			0
Ecuador	2020-01-21	0	0			0
Ecuador	2020-01-22	0	0			0
Ecuador	2020-01-23	0	0			0
Ecuador	2020-01-24	0	0			0
Ecuador	2020-01-25	0	0			0
Ecuador	2020-01-26	0	0			0
Ecuador	2020-01-27	0	0			0
Ecuador	2020-01-28	0	0			0
Ecuador	2020-01-29	0	0			0
Ecuador	2020-01-30	0	0			0
Ecuador	2020-01-31	0	0			0
Ecuador	2020-02-01	0	0			0
Ecuador	2020-02-02	0	0			0
Ecuador	2020-02-03	0	0			0
Ecuador	2020-02-04	0	0			0
Ecuador	2020-02-05	0	0			0
Ecuador	2020-02-06	0	0			0
Ecuador	2020-02-07	0	0			0
Ecuador	2020-02-08	0	0			0
Ecuador	2020-02-09	0	0			0
Ecuador	2020-02-10	0	0			0
Ecuador	2020-02-11	0	0			0
Ecuador	2020-02-12	0	0			0
Ecuador	2020-02-13	0	0			0
Ecuador	2020-02-14	0	0			0
Ecuador	2020-02-15	0	0			0
Ecuador	2020-02-16	0	0			0
Ecuador	2020-02-17	0	0			0
Ecuador	2020-02-18	0	0			0
Ecuador	2020-02-19	0	0			0
Ecuador	2020-02-20	0	0			0
Ecuador	2020-02-21	0	0			0
Ecuador	2020-02-22	0	0			0
Ecuador	2020-02-23	0	0			0
Ecuador	2020-02-24	0	0			0
Ecuador	2020-02-25	0	0			0
Ecuador	2020-02-26	0	0			0
Ecuador	2020-02-27	0	0			0
Ecuador	2020-02-28	0	0			0
Ecuador	2020-02-29	0	0			0
Ecuador	2020-03-01	1	0			0
Ecuador	2020-03-02	6	0			0
Ecuador	2020-03-03	7	0			0
Ecuador	2020-03-05	10	0			0
Ecuador	2020-03-06	13	0			0
Ecuador	2020-03-09	14	0			0
Ecuador	2020-03-10	15	0			0
Ecuador	2020-03-11	17	0			0
Ecuador	2020-03-14	23	1			0
Ecuador	2020-03-15	28	2			0
Ecuador	2020-03-16	37	2			0
Ecuador	2020-03-17	58	2			0
Ecuador	2020-03-18	111	2			0
Ecuador	2020-03-19	168	3			0
Ecuador	2020-03-20	199	3			0
Ecuador	2020-03-21	426	7			0
Ecuador	2020-03-22	532	7			0
Ecuador	2020-03-23	789	14			0
Ecuador	2020-03-24	981	18			0
Ecuador	2020-03-25	1082	27			0
Ecuador	2020-03-26	1211	29			0
Ecuador	2020-03-27	1403	34			0
Egypt	2019-12-31	0	0			0
Egypt	2020-01-01	0	0			0
Egypt	2020-01-02	0	0			0
Egypt	2020-01-03	0	0			0
Egypt	2020-01-04	0	0			0
Egypt	2020-01-05	0	0			0
Egypt	2020-01-06	0	0			0
Egypt	2020-01-07	0	0			0
Egypt	2020-01-08	0	0			0
Egypt	2020-01-09	0	0			0
Egypt	2020-01-10	0	0			0
Egypt	2020-01-11	0	0			0
Egypt	2020-01-12	0	0			0
Egypt	2020-01-13	0	0			0
Egypt	2020-01-14	0	0			0
Egypt	2020-01-15	0	0			0
Egypt	2020-01-16	0	0			0
Egypt	2020-01-17	0	0			0
Egypt	2020-01-18	0	0			0
Egypt	2020-01-19	0	0			0
Egypt	2020-01-20	0	0			0
Egypt	2020-01-21	0	0			0
Egypt	2020-01-22	0	0			0
Egypt	2020-01-23	0	0			0
Egypt	2020-01-24	0	0			0
Egypt	2020-01-25	0	0			0
Egypt	2020-01-26	0	0			0
Egypt	2020-01-27	0	0			0
Egypt	2020-01-28	0	0			0
Egypt	2020-01-29	0	0			0
Egypt	2020-01-30	0	0			0
Egypt	2020-01-31	0	0			0
Egypt	2020-02-01	0	0			0
Egypt	2020-02-02	0	0			0
Egypt	2020-02-03	0	0			0
Egypt	2020-02-04	0	0			0
Egypt	2020-02-05	0	0			0
Egypt	2020-02-06	0	0			0
Egypt	2020-02-07	0	0			0
Egypt	2020-02-08	0	0			0
Egypt	2020-02-09	0	0			0
Egypt	2020-02-10	0	0			0
Egypt	2020-02-11	0	0			0
Egypt	2020-02-12	0	0			0
Egypt	2020-02-13	0	0			0
Egypt	2020-02-14	0	0			0
Egypt	2020-02-15	1	0			0
Egypt	2020-02-16	1	0			0
Egypt	2020-02-17	1	0			0
Egypt	2020-02-18	1	0			0
Egypt	2020-02-19	1	0			0
Egypt	2020-02-20	1	0			0
Egypt	2020-02-21	1	0			0
Egypt	2020-02-22	1	0			0
Egypt	2020-02-23	1	0			0
Egypt	2020-02-24	1	0			0
Egypt	2020-02-25	1	0			0
Egypt	2020-02-26	1	0			0
Egypt	2020-02-27	1	0			0
Egypt	2020-02-28	1	0			0
Egypt	2020-02-29	1	0			0
Egypt	2020-03-01	1	0			0
Egypt	2020-03-02	2	0			0
Egypt	2020-03-06	3	0			0
Egypt	2020-03-07	15	0			0
Egypt	2020-03-09	49	1			0
Egypt	2020-03-10	55	1			0
Egypt	2020-03-11	59	1			0
Egypt	2020-03-12	60	1			0
Egypt	2020-03-13	80	2			0
Egypt	2020-03-14	93	2			0
Egypt	2020-03-15	93	2			0
Egypt	2020-03-16	110	2			0
Egypt	2020-03-17	126	2			0
Egypt	2020-03-18	166	4			0
Egypt	2020-03-19	196	6			0
Egypt	2020-03-20	210	6			0
Egypt	2020-03-21	256	7			0
Egypt	2020-03-22	285	8			0
Egypt	2020-03-23	294	10			0
Egypt	2020-03-24	327	14			0
Egypt	2020-03-25	366	19			0
Egypt	2020-03-26	442	21			0
Egypt	2020-03-27	456	21			0
El Salvador	2020-03-19	1	0			0
El Salvador	2020-03-20	1	0			0
El Salvador	2020-03-21	3	0			0
El Salvador	2020-03-22	3	0			0
El Salvador	2020-03-23	3	0			0
El Salvador	2020-03-24	5	0			0
El Salvador	2020-03-25	9	0			0
El Salvador	2020-03-26	13	0			0
El Salvador	2020-03-27	13	0			0
Equatorial Guinea	2020-03-15	1	0			0
Equatorial Guinea	2020-03-16	1	0			0
Equatorial Guinea	2020-03-17	1	0			0
Equatorial Guinea	2020-03-18	1	0			0
Equatorial Guinea	2020-03-19	3	0			0
Equatorial Guinea	2020-03-20	4	0			0
Equatorial Guinea	2020-03-21	4	0			0
Equatorial Guinea	2020-03-22	6	0			0
Equatorial Guinea	2020-03-23	6	0			0
Equatorial Guinea	2020-03-24	9	0			0
Equatorial Guinea	2020-03-25	9	0			0
Equatorial Guinea	2020-03-26	11	0			0
Equatorial Guinea	2020-03-27	12	0			0
Eritrea	2020-03-22	1	0			0
Eritrea	2020-03-23	1	0			0
Eritrea	2020-03-24	1	0			0
Eritrea	2020-03-25	1	0			0
Eritrea	2020-03-26	4	0			0
Eritrea	2020-03-27	6	0			0
Estonia	2019-12-31	0	0			0
Estonia	2020-01-01	0	0			0
Estonia	2020-01-02	0	0			0
Estonia	2020-01-03	0	0			0
Estonia	2020-01-04	0	0			0
Estonia	2020-01-05	0	0			0
Estonia	2020-01-06	0	0			0
Estonia	2020-01-07	0	0			0
Estonia	2020-01-08	0	0			0
Estonia	2020-01-09	0	0			0
Estonia	2020-01-10	0	0			0
Estonia	2020-01-11	0	0			0
Estonia	2020-01-12	0	0			0
Estonia	2020-01-13	0	0			0
Estonia	2020-01-14	0	0			0
Estonia	2020-01-15	0	0			0
Estonia	2020-01-16	0	0			0
Estonia	2020-01-17	0	0			0
Estonia	2020-01-18	0	0			0
Estonia	2020-01-19	0	0			0
Estonia	2020-01-20	0	0			0
Estonia	2020-01-21	0	0			0
Estonia	2020-01-22	0	0			0
Estonia	2020-01-23	0	0			0
Estonia	2020-01-24	0	0			0
Estonia	2020-01-25	0	0			0
Estonia	2020-01-26	0	0			0
Estonia	2020-01-27	0	0			0
Estonia	2020-01-28	0	0			0
Estonia	2020-01-29	0	0			0
Estonia	2020-01-30	0	0			0
Estonia	2020-01-31	0	0			0
Estonia	2020-02-01	0	0			0
Estonia	2020-02-02	0	0			0
Estonia	2020-02-03	0	0			0
Estonia	2020-02-04	0	0			0
Estonia	2020-02-05	0	0			0
Estonia	2020-02-06	0	0			0
Estonia	2020-02-07	0	0			0
Estonia	2020-02-08	0	0			0
Estonia	2020-02-09	0	0			0
Estonia	2020-02-10	0	0			0
Estonia	2020-02-11	0	0			0
Estonia	2020-02-12	0	0			0
Estonia	2020-02-13	0	0			0
Estonia	2020-02-14	0	0			0
Estonia	2020-02-15	0	0			0
Estonia	2020-02-16	0	0			0
Estonia	2020-02-17	0	0			0
Estonia	2020-02-18	0	0			0
Estonia	2020-02-19	0	0			0
Estonia	2020-02-20	0	0			0
Estonia	2020-02-21	0	0			0
Estonia	2020-02-22	0	0			0
Estonia	2020-02-23	0	0			0
Estonia	2020-02-24	0	0			0
Estonia	2020-02-25	0	0			0
Estonia	2020-02-26	0	0			0
Estonia	2020-02-27	0	0			0
Estonia	2020-02-28	1	0			0
Estonia	2020-02-29	1	0			0
Estonia	2020-03-01	1	0			0
Estonia	2020-03-02	1	0			0
Estonia	2020-03-04	2	0			0
Estonia	2020-03-06	5	0			0
Estonia	2020-03-07	10	0			0
Estonia	2020-03-11	13	0			0
Estonia	2020-03-12	16	0			0
Estonia	2020-03-13	27	0			0
Estonia	2020-03-14	79	0			0
Estonia	2020-03-15	115	0			0
Estonia	2020-03-16	171	0			0
Estonia	2020-03-17	205	0			0
Estonia	2020-03-18	225	0			0
Estonia	2020-03-19	258	0			0
Estonia	2020-03-20	267	0			0
Estonia	2020-03-21	283	0			0
Estonia	2020-03-22	306	0			0
Estonia	2020-03-23	326	0			0
Estonia	2020-03-24	352	0			0
Estonia	2020-03-25	369	0			0
Estonia	2020-03-26	404	1			0
Estonia	2020-03-27	538	1			0
Eswatini	2020-03-15	1	0			0
Eswatini	2020-03-16	1	0			0
Eswatini	2020-03-17	1	0			0
Eswatini	2020-03-18	1	0			0
Eswatini	2020-03-19	1	0			0
Eswatini	2020-03-20	1	0			0
Eswatini	2020-03-21	1	0			0
Eswatini	2020-03-22	1	0			0
Eswatini	2020-03-23	4	0			0
Eswatini	2020-03-24	4	0			0
Eswatini	2020-03-25	4	0			0
Eswatini	2020-03-26	4	0			0
Eswatini	2020-03-27	6	0			0
Ethiopia	2020-03-14	1	0			0
Ethiopia	2020-03-15	1	0			0
Ethiopia	2020-03-16	4	0			0
Ethiopia	2020-03-17	5	0			0
Ethiopia	2020-03-18	5	0			0
Ethiopia	2020-03-19	6	0			0
Ethiopia	2020-03-20	7	0			0
Ethiopia	2020-03-21	9	0			0
Ethiopia	2020-03-22	9	0			0
Ethiopia	2020-03-23	11	0			0
Ethiopia	2020-03-24	11	0			0
Ethiopia	2020-03-25	11	0			0
Ethiopia	2020-03-26	12	0			0
Ethiopia	2020-03-27	12	0			0
Faroe Islands	2020-03-20	72	0			0
Faroe Islands	2020-03-21	80	0			0
Faroe Islands	2020-03-22	92	0			0
Faroe Islands	2020-03-23	115	0			0
Faroe Islands	2020-03-24	118	0			0
Faroe Islands	2020-03-25	122	0			0
Faroe Islands	2020-03-26	132	0			0
Faroe Islands	2020-03-27	140	0			0
Fiji	2020-03-20	1	0			0
Fiji	2020-03-21	1	0			0
Fiji	2020-03-22	2	0			0
Fiji	2020-03-23	3	0			0
Fiji	2020-03-24	4	0			0
Fiji	2020-03-25	5	0			0
Fiji	2020-03-26	5	0			0
Fiji	2020-03-27	5	0			0
Finland	2019-12-31	0	0			0
Finland	2020-01-01	0	0			0
Finland	2020-01-02	0	0			0
Finland	2020-01-03	0	0			0
Finland	2020-01-04	0	0			0
Finland	2020-01-05	0	0			0
Finland	2020-01-06	0	0			0
Finland	2020-01-07	0	0			0
Finland	2020-01-08	0	0			0
Finland	2020-01-09	0	0			0
Finland	2020-01-10	0	0			0
Finland	2020-01-11	0	0			0
Finland	2020-01-12	0	0			0
Finland	2020-01-13	0	0			0
Finland	2020-01-14	0	0			0
Finland	2020-01-15	0	0			0
Finland	2020-01-16	0	0			0
Finland	2020-01-17	0	0			0
Finland	2020-01-18	0	0			0
Finland	2020-01-19	0	0			0
Finland	2020-01-20	0	0			0
Finland	2020-01-21	0	0			0
Finland	2020-01-22	0	0			0
Finland	2020-01-23	0	0			0
Finland	2020-01-24	0	0			0
Finland	2020-01-25	0	0			0
Finland	2020-01-26	0	0			0
Finland	2020-01-27	0	0			0
Finland	2020-01-28	0	0			0
Finland	2020-01-29	0	0			0
Finland	2020-01-30	1	0			0
Finland	2020-01-31	1	0			0
Finland	2020-02-01	1	0			0
Finland	2020-02-02	1	0			0
Finland	2020-02-03	1	0			0
Finland	2020-02-04	1	0			0
Finland	2020-02-05	1	0			0
Finland	2020-02-06	1	0			0
Finland	2020-02-07	1	0			0
Finland	2020-02-08	1	0			0
Finland	2020-02-09	1	0			0
Finland	2020-02-10	1	0			0
Finland	2020-02-11	1	0			0
Finland	2020-02-12	1	0			0
Finland	2020-02-13	1	0			0
Finland	2020-02-14	1	0			0
Finland	2020-02-15	1	0			0
Finland	2020-02-16	1	0			0
Finland	2020-02-17	1	0			0
Finland	2020-02-18	1	0			0
Finland	2020-02-19	1	0			0
Finland	2020-02-20	1	0			0
Finland	2020-02-21	1	0			0
Finland	2020-02-22	1	0			0
Finland	2020-02-23	1	0			0
Finland	2020-02-24	1	0			0
Finland	2020-02-25	1	0			0
Finland	2020-02-26	1	0			0
Finland	2020-02-27	2	0			0
Finland	2020-02-28	2	0			0
Finland	2020-02-29	3	0			0
Finland	2020-03-01	3	0			0
Finland	2020-03-02	6	0			0
Finland	2020-03-04	7	0			0
Finland	2020-03-06	12	0			0
Finland	2020-03-07	19	0			0
Finland	2020-03-09	30	0			0
Finland	2020-03-10	40	0			0
Finland	2020-03-12	59	0			0
Finland	2020-03-13	155	0			0
Finland	2020-03-15	210	0			0
Finland	2020-03-16	267	0			0
Finland	2020-03-17	272	0			0
Finland	2020-03-18	319	0			0
Finland	2020-03-19	369	0			0
Finland	2020-03-20	400	0			0
Finland	2020-03-21	450	0			0
Finland	2020-03-22	521	1			0
Finland	2020-03-23	626	1			0
Finland	2020-03-24	700	1			0
Finland	2020-03-25	792	1			0
Finland	2020-03-26	880	3			0
Finland	2020-03-27	958	4			0
